event_time,signup_cohort,user_id,stage,channel,platform,city,app_version,event_count,activation_event,vkyc_success_event,payment_success_event,days_since_launch
2026-04-05,2026-04-03,U104363,PAN Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,61
2026-04-03,2026-04-03,U104364,Signup,Meta,Android,Pune,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104364,Phone Verified,Meta,Android,Pune,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104364,PAN Verified,Meta,Android,Pune,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104364,FD Payment Success,Meta,Android,Pune,3.8.2,1,0,0,1,61
2026-04-06,2026-04-03,U104364,VKYC Success,Meta,Android,Pune,3.8.2,1,0,1,0,61
2026-04-04,2026-04-03,U104365,Signup,Google,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104365,Phone Verified,Google,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104365,PAN Verified,Google,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104365,FD Payment Success,Google,Android,Delhi,3.8.2,1,0,0,1,61
2026-04-06,2026-04-03,U104365,VKYC Success,Google,Android,Delhi,3.8.2,1,0,1,0,61
2026-04-03,2026-04-03,U104366,Signup,PaisaBazaar,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104366,Phone Verified,PaisaBazaar,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-03,2026-04-03,U104367,Signup,Google,Android,Pune,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104367,Phone Verified,Google,Android,Pune,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104367,PAN Verified,Google,Android,Pune,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104367,FD Payment Success,Google,Android,Pune,3.8.2,1,0,0,1,61
2026-04-03,2026-04-03,U104368,Signup,Meta,iOS,Bangalore,3.8.1,1,0,0,0,61
2026-04-04,2026-04-03,U104368,Phone Verified,Meta,iOS,Bangalore,3.8.1,1,0,0,0,61
2026-04-05,2026-04-03,U104368,PAN Verified,Meta,iOS,Bangalore,3.8.1,1,0,0,0,61
2026-04-06,2026-04-03,U104368,FD Payment Success,Meta,iOS,Bangalore,3.8.1,1,0,0,1,61
2026-04-06,2026-04-03,U104368,VKYC Success,Meta,iOS,Bangalore,3.8.1,1,0,1,0,61
2026-04-03,2026-04-03,U104369,Signup,Meta,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104369,Phone Verified,Meta,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104369,PAN Verified,Meta,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104369,FD Payment Success,Meta,Android,Mumbai,3.8.2,1,0,0,1,61
2026-04-03,2026-04-03,U104370,Signup,Meta,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104370,Phone Verified,Meta,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104370,PAN Verified,Meta,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-03,2026-04-03,U104371,Signup,Organic,Android,Bangalore,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104371,Phone Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104371,PAN Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104371,FD Payment Success,Organic,Android,Bangalore,3.8.2,1,0,0,1,61
2026-04-03,2026-04-03,U104372,Signup,Google,iOS,Hyderabad,3.8.0,1,0,0,0,61
2026-04-04,2026-04-03,U104372,Phone Verified,Google,iOS,Hyderabad,3.8.0,1,0,0,0,61
2026-04-03,2026-04-03,U104373,Signup,Meta,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104373,Phone Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-03,2026-04-03,U104374,Signup,CRED,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-04,2026-04-03,U104374,Phone Verified,CRED,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-05,2026-04-03,U104374,PAN Verified,CRED,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-06,2026-04-03,U104374,FD Payment Success,CRED,iOS,Bangalore,3.7.9,1,0,0,1,61
2026-04-06,2026-04-03,U104374,VKYC Success,CRED,iOS,Bangalore,3.7.9,1,0,1,0,61
2026-04-06,2026-04-03,U104374,Card Issued,CRED,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-04,2026-04-03,U104375,Signup,Organic,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104375,Phone Verified,Organic,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104375,PAN Verified,Organic,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104375,FD Payment Success,Organic,Android,Mumbai,3.8.2,1,0,0,1,61
2026-04-07,2026-04-03,U104375,VKYC Success,Organic,Android,Mumbai,3.8.2,1,0,1,0,61
2026-04-03,2026-04-03,U104376,Signup,CRED,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104376,Phone Verified,CRED,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104376,PAN Verified,CRED,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104376,FD Payment Success,CRED,Android,Mumbai,3.8.2,1,0,0,1,61
2026-04-06,2026-04-03,U104376,VKYC Success,CRED,Android,Mumbai,3.8.2,1,0,1,0,61
2026-04-03,2026-04-03,U104377,Signup,Meta,iOS,Mumbai,3.7.9,1,0,0,0,61
2026-04-04,2026-04-03,U104377,Phone Verified,Meta,iOS,Mumbai,3.7.9,1,0,0,0,61
2026-04-05,2026-04-03,U104377,PAN Verified,Meta,iOS,Mumbai,3.7.9,1,0,0,0,61
2026-04-06,2026-04-03,U104377,FD Payment Success,Meta,iOS,Mumbai,3.7.9,1,0,0,1,61
2026-04-03,2026-04-03,U104378,Signup,PaisaBazaar,iOS,Pune,3.7.9,1,0,0,0,61
2026-04-04,2026-04-03,U104378,Phone Verified,PaisaBazaar,iOS,Pune,3.7.9,1,0,0,0,61
2026-04-05,2026-04-03,U104378,PAN Verified,PaisaBazaar,iOS,Pune,3.7.9,1,0,0,0,61
2026-04-06,2026-04-03,U104378,FD Payment Success,PaisaBazaar,iOS,Pune,3.7.9,1,0,0,1,61
2026-04-06,2026-04-03,U104378,VKYC Success,PaisaBazaar,iOS,Pune,3.7.9,1,0,1,0,61
2026-04-06,2026-04-03,U104378,Card Issued,PaisaBazaar,iOS,Pune,3.7.9,1,0,0,0,61
2026-04-03,2026-04-03,U104379,Signup,Google,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104379,Phone Verified,Google,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104379,PAN Verified,Google,Android,Delhi,3.8.2,1,0,0,0,61
2026-04-03,2026-04-03,U104380,Signup,CRED,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104380,Phone Verified,CRED,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104380,PAN Verified,CRED,Android,Mumbai,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104380,FD Payment Success,CRED,Android,Mumbai,3.8.2,1,0,0,1,61
2026-04-03,2026-04-03,U104381,Signup,Google,iOS,Delhi,3.8.1,1,0,0,0,61
2026-04-04,2026-04-03,U104381,Phone Verified,Google,iOS,Delhi,3.8.1,1,0,0,0,61
2026-04-05,2026-04-03,U104381,PAN Verified,Google,iOS,Delhi,3.8.1,1,0,0,0,61
2026-04-03,2026-04-03,U104382,Signup,Organic,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-04,2026-04-03,U104382,Phone Verified,Organic,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-05,2026-04-03,U104382,PAN Verified,Organic,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-06,2026-04-03,U104382,FD Payment Success,Organic,iOS,Bangalore,3.7.9,1,0,0,1,61
2026-04-06,2026-04-03,U104382,VKYC Success,Organic,iOS,Bangalore,3.7.9,1,0,1,0,61
2026-04-03,2026-04-03,U104383,Signup,Organic,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-04,2026-04-03,U104383,Phone Verified,Organic,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-05,2026-04-03,U104383,PAN Verified,Organic,iOS,Bangalore,3.7.9,1,0,0,0,61
2026-04-06,2026-04-03,U104383,FD Payment Success,Organic,iOS,Bangalore,3.7.9,1,0,0,1,61
2026-04-03,2026-04-03,U104384,Signup,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,61
2026-04-04,2026-04-03,U104384,Phone Verified,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,61
2026-04-05,2026-04-03,U104384,PAN Verified,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,61
2026-04-06,2026-04-03,U104384,FD Payment Success,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,1,61
2026-04-06,2026-04-03,U104384,VKYC Success,PaisaBazaar,Android,Bangalore,3.8.2,1,0,1,0,61
2026-04-03,2026-04-03,U104385,Signup,Google,Web,Bangalore,3.8.0,1,0,0,0,61
2026-04-04,2026-04-03,U104385,Phone Verified,Google,Web,Bangalore,3.8.0,1,0,0,0,61
2026-04-05,2026-04-03,U104385,PAN Verified,Google,Web,Bangalore,3.8.0,1,0,0,0,61
2026-04-06,2026-04-03,U104385,FD Payment Success,Google,Web,Bangalore,3.8.0,1,0,0,1,61
2026-04-06,2026-04-03,U104385,VKYC Success,Google,Web,Bangalore,3.8.0,1,0,1,0,61
2026-04-04,2026-04-04,U104386,Signup,CRED,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104386,Phone Verified,CRED,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104386,PAN Verified,CRED,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104387,Signup,Meta,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104387,Phone Verified,Meta,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104387,PAN Verified,Meta,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104388,Signup,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104388,Phone Verified,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104389,Signup,Google,iOS,Bangalore,3.8.1,1,0,0,0,62
2026-04-05,2026-04-04,U104389,Phone Verified,Google,iOS,Bangalore,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104389,PAN Verified,Google,iOS,Bangalore,3.8.1,1,0,0,0,62
2026-04-07,2026-04-04,U104389,FD Payment Success,Google,iOS,Bangalore,3.8.1,1,0,0,1,62
2026-04-07,2026-04-04,U104389,VKYC Success,Google,iOS,Bangalore,3.8.1,1,0,1,0,62
2026-04-07,2026-04-04,U104389,Card Issued,Google,iOS,Bangalore,3.8.1,1,0,0,0,62
2026-04-04,2026-04-04,U104390,Signup,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104390,Phone Verified,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104390,PAN Verified,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104391,Signup,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104391,Phone Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104391,PAN Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104391,FD Payment Success,Meta,Android,Delhi,3.8.2,1,0,0,1,62
2026-04-04,2026-04-04,U104392,Signup,Meta,Web,Bangalore,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104392,Phone Verified,Meta,Web,Bangalore,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104393,Signup,CRED,Android,Pune,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104393,Phone Verified,CRED,Android,Pune,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104393,PAN Verified,CRED,Android,Pune,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104394,Signup,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104394,Phone Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104395,Signup,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104395,Phone Verified,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104396,Signup,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104396,Phone Verified,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104396,PAN Verified,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104397,Signup,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104398,Signup,Organic,Android,Pune,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104398,Phone Verified,Organic,Android,Pune,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104399,Signup,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104399,Phone Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104399,PAN Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104399,FD Payment Success,Organic,Android,Bangalore,3.8.2,1,0,0,1,62
2026-04-07,2026-04-04,U104399,VKYC Success,Organic,Android,Bangalore,3.8.2,1,0,1,0,62
2026-04-04,2026-04-04,U104400,Signup,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104400,Phone Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104401,Signup,Google,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104401,Phone Verified,Google,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104402,Signup,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104402,Phone Verified,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104402,PAN Verified,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104403,Signup,Organic,iOS,Bangalore,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104403,Phone Verified,Organic,iOS,Bangalore,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104403,PAN Verified,Organic,iOS,Bangalore,3.8.1,1,0,0,0,62
2026-04-04,2026-04-04,U104404,Signup,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104404,Phone Verified,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104404,PAN Verified,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104404,FD Payment Success,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,1,62
2026-04-07,2026-04-04,U104404,VKYC Success,PaisaBazaar,Android,Bangalore,3.8.2,1,0,1,0,62
2026-04-07,2026-04-04,U104404,Card Issued,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104404,Card Activated,PaisaBazaar,Android,Bangalore,3.8.2,1,1,0,0,62
2026-04-04,2026-04-04,U104405,Signup,Google,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104405,Phone Verified,Google,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104406,Signup,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104406,Phone Verified,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104406,PAN Verified,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104407,Signup,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104407,Phone Verified,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104407,PAN Verified,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104407,FD Payment Success,PaisaBazaar,Android,Bangalore,3.8.2,1,0,0,1,62
2026-04-04,2026-04-04,U104408,Signup,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104408,Phone Verified,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104408,PAN Verified,Google,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104409,Signup,Google,Web,Bangalore,3.8.1,1,0,0,0,62
2026-04-05,2026-04-04,U104409,Phone Verified,Google,Web,Bangalore,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104409,PAN Verified,Google,Web,Bangalore,3.8.1,1,0,0,0,62
2026-04-07,2026-04-04,U104409,FD Payment Success,Google,Web,Bangalore,3.8.1,1,0,0,1,62
2026-04-07,2026-04-04,U104409,VKYC Success,Google,Web,Bangalore,3.8.1,1,0,1,0,62
2026-04-07,2026-04-04,U104409,Card Issued,Google,Web,Bangalore,3.8.1,1,0,0,0,62
2026-04-04,2026-04-04,U104410,Signup,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104410,Phone Verified,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104410,PAN Verified,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104410,FD Payment Success,Meta,Android,Bangalore,3.8.2,1,0,0,1,62
2026-04-07,2026-04-04,U104410,VKYC Success,Meta,Android,Bangalore,3.8.2,1,0,1,0,62
2026-04-07,2026-04-04,U104410,Card Issued,Meta,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104410,Card Activated,Meta,Android,Bangalore,3.8.2,1,1,0,0,62
2026-04-04,2026-04-04,U104411,Signup,PaisaBazaar,iOS,Bangalore,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104411,Phone Verified,PaisaBazaar,iOS,Bangalore,3.8.0,1,0,0,0,62
2026-04-06,2026-04-04,U104411,PAN Verified,PaisaBazaar,iOS,Bangalore,3.8.0,1,0,0,0,62
2026-04-07,2026-04-04,U104411,FD Payment Success,PaisaBazaar,iOS,Bangalore,3.8.0,1,0,0,1,62
2026-04-07,2026-04-04,U104411,VKYC Success,PaisaBazaar,iOS,Bangalore,3.8.0,1,0,1,0,62
2026-04-07,2026-04-04,U104411,Card Issued,PaisaBazaar,iOS,Bangalore,3.8.0,1,0,0,0,62
2026-04-04,2026-04-04,U104412,Signup,Meta,iOS,Hyderabad,3.7.9,1,0,0,0,62
2026-04-05,2026-04-04,U104412,Phone Verified,Meta,iOS,Hyderabad,3.7.9,1,0,0,0,62
2026-04-06,2026-04-04,U104412,PAN Verified,Meta,iOS,Hyderabad,3.7.9,1,0,0,0,62
2026-04-04,2026-04-04,U104413,Signup,Google,iOS,Mumbai,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104413,Phone Verified,Google,iOS,Mumbai,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104413,PAN Verified,Google,iOS,Mumbai,3.8.1,1,0,0,0,62
2026-04-04,2026-04-04,U104414,Signup,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104414,Phone Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104414,PAN Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104415,Signup,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104415,Phone Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104415,PAN Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104415,FD Payment Success,Meta,Android,Delhi,3.8.2,1,0,0,1,62
2026-04-04,2026-04-04,U104416,Signup,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104416,Phone Verified,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104416,PAN Verified,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104416,FD Payment Success,Google,Android,Mumbai,3.8.2,1,0,0,1,62
2026-04-07,2026-04-04,U104416,VKYC Success,Google,Android,Mumbai,3.8.2,1,0,1,0,62
2026-04-07,2026-04-04,U104416,Card Issued,Google,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104416,Card Activated,Google,Android,Mumbai,3.8.2,1,1,0,0,62
2026-04-04,2026-04-04,U104417,Signup,Meta,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104417,Phone Verified,Meta,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104417,PAN Verified,Meta,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104417,FD Payment Success,Meta,Android,Hyderabad,3.8.2,1,0,0,1,62
2026-04-04,2026-04-04,U104418,Signup,Meta,iOS,Delhi,3.8.1,1,0,0,0,62
2026-04-05,2026-04-04,U104418,Phone Verified,Meta,iOS,Delhi,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104418,PAN Verified,Meta,iOS,Delhi,3.8.1,1,0,0,0,62
2026-04-04,2026-04-04,U104419,Signup,Google,iOS,Delhi,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104419,Phone Verified,Google,iOS,Delhi,3.8.0,1,0,0,0,62
2026-04-06,2026-04-04,U104419,PAN Verified,Google,iOS,Delhi,3.8.0,1,0,0,0,62
2026-04-04,2026-04-04,U104420,Signup,CRED,Web,Delhi,3.7.9,1,0,0,0,62
2026-04-05,2026-04-04,U104420,Phone Verified,CRED,Web,Delhi,3.7.9,1,0,0,0,62
2026-04-06,2026-04-04,U104420,PAN Verified,CRED,Web,Delhi,3.7.9,1,0,0,0,62
2026-04-04,2026-04-04,U104421,Signup,Organic,iOS,Delhi,3.8.0,1,0,0,0,62
2026-04-06,2026-04-04,U104421,Phone Verified,Organic,iOS,Delhi,3.8.0,1,0,0,0,62
2026-04-04,2026-04-04,U104422,Signup,Meta,Web,Mumbai,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104422,Phone Verified,Meta,Web,Mumbai,3.8.0,1,0,0,0,62
2026-04-06,2026-04-04,U104422,PAN Verified,Meta,Web,Mumbai,3.8.0,1,0,0,0,62
2026-04-07,2026-04-04,U104422,FD Payment Success,Meta,Web,Mumbai,3.8.0,1,0,0,1,62
2026-04-07,2026-04-04,U104422,VKYC Success,Meta,Web,Mumbai,3.8.0,1,0,1,0,62
2026-04-04,2026-04-04,U104423,Signup,CRED,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104423,Phone Verified,CRED,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104423,PAN Verified,CRED,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104423,FD Payment Success,CRED,Android,Hyderabad,3.8.2,1,0,0,1,62
2026-04-07,2026-04-04,U104423,VKYC Success,CRED,Android,Hyderabad,3.8.2,1,0,1,0,62
2026-04-07,2026-04-04,U104423,Card Issued,CRED,Android,Hyderabad,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104423,Card Activated,CRED,Android,Hyderabad,3.8.2,1,1,0,0,62
2026-04-04,2026-04-04,U104424,Signup,Meta,iOS,Bangalore,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104424,Phone Verified,Meta,iOS,Bangalore,3.8.0,1,0,0,0,62
2026-04-04,2026-04-04,U104425,Signup,CRED,iOS,Pune,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104425,Phone Verified,CRED,iOS,Pune,3.8.0,1,0,0,0,62
2026-04-06,2026-04-04,U104425,PAN Verified,CRED,iOS,Pune,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104426,Signup,Google,Android,Pune,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104427,Signup,CRED,iOS,Bangalore,3.7.9,1,0,0,0,62
2026-04-05,2026-04-04,U104427,Phone Verified,CRED,iOS,Bangalore,3.7.9,1,0,0,0,62
2026-04-04,2026-04-04,U104428,Signup,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104428,Phone Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104428,PAN Verified,Organic,Android,Bangalore,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104429,Signup,Google,iOS,Hyderabad,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104429,Phone Verified,Google,iOS,Hyderabad,3.8.1,1,0,0,0,62
2026-04-06,2026-04-04,U104429,PAN Verified,Google,iOS,Hyderabad,3.8.1,1,0,0,0,62
2026-04-08,2026-04-04,U104429,FD Payment Success,Google,iOS,Hyderabad,3.8.1,1,0,0,1,62
2026-04-08,2026-04-04,U104429,VKYC Success,Google,iOS,Hyderabad,3.8.1,1,0,1,0,62
2026-04-07,2026-04-04,U104429,Card Issued,Google,iOS,Hyderabad,3.8.1,1,0,0,0,62
2026-04-04,2026-04-04,U104430,Signup,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104430,Phone Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104430,PAN Verified,Meta,Android,Delhi,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104430,FD Payment Success,Meta,Android,Delhi,3.8.2,1,0,0,1,62
2026-04-04,2026-04-04,U104431,Signup,Meta,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104431,Phone Verified,Meta,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104431,PAN Verified,Meta,Android,Mumbai,3.8.2,1,0,0,0,62
2026-04-04,2026-04-04,U104432,Signup,CRED,Web,Mumbai,3.8.0,1,0,0,0,62
2026-04-05,2026-04-04,U104432,Phone Verified,CRED,Web,Mumbai,3.8.0,1,0,0,0,62
2026-04-06,2026-04-04,U104432,PAN Verified,CRED,Web,Mumbai,3.8.0,1,0,0,0,62
2026-04-04,2026-04-04,U104433,Signup,Google,Android,Pune,3.8.2,1,0,0,0,62
2026-04-05,2026-04-04,U104433,Phone Verified,Google,Android,Pune,3.8.2,1,0,0,0,62
2026-04-06,2026-04-04,U104433,PAN Verified,Google,Android,Pune,3.8.2,1,0,0,0,62
2026-04-07,2026-04-04,U104433,FD Payment Success,Google,Android,Pune,3.8.2,1,0,0,1,62
2026-04-04,2026-04-04,U104434,Signup,Organic,Android,Delhi,3.8.2,1,0,0,0,62
